game_id,team_id,HoA,result,settled_in,head_coach,goals,shots,tackles,pim,powerPlayOpportunities,powerPlayGoals,faceOffWinPercentage,giveaways,takeaways
2013021144,6,away,WIN,OT,Claude Julien,3,9,30,11,2,0,46,9,6
2013021144,10,home,LOSS,OT,Randy Carlyle,2,7,29,9,3,1,54,12,3
2013020130,23,away,WIN,OT,John Tortorella,3,8,22,8,2,0,55,3,12
2013020130,2,home,LOSS,OT,Jack Capuano,2,8,36,4,4,2,45,12,9
2013020670,10,away,LOSS,REG,Randy Carlyle,2,8,29,20,3,1,53.4,9,8
2013020670,15,home,WIN,REG,Adam Oates,3,8,21,18,4,0,46.6,6,8
2013020762,9,away,TIE,SO,Paul MacLean,3,9,26,9,3,2,39,6,8
2013020762,14,home,TIE,SO,Jon Cooper,3,9,16,11,2,0,61,10,7
2013020976,18,away,WIN,REG,Barry Trotz,2,6,11,23,1,1,50,4,6
2013020976,7,home,LOSS,REG,Ted Nolan,1,6,21,7,4,1,50,6,1
2013020373,10,away,TIE,SO,Randy Carlyle,3,6,39,12,3,1,44.1,2,3
2013020373,5,home,TIE,SO,Dan Bylsma,3,12,28,8,5,3,55.9,8,6
2013020578,8,away,TIE,SO,Michel Therrien,1,5,18,6,3,0,43.3,6,10
2013020578,14,home,TIE,SO,Jon Cooper,1,6,19,6,3,0,56.7,8,8
2013021202,6,away,TIE,SO,Claude Julien,1,8,22,4,4,0,42.4,8,7
2013021202,52,home,TIE,SO,Paul Maurice,1,9,25,10,1,0,57.6,7,12
2012020388,9,away,TIE,SO,Paul MacLean,3,8,39,14,3,2,52.5,13,5
2012020388,8,home,TIE,SO,Michel Therrien,3,11,18,10,5,2,47.5,13,7
2013020739,26,away,LOSS,REG,Darryl Sutter,2,5,22,15,4,1,63.2,3,3
2013020739,6,home,WIN,REG,Claude Julien,3,5,29,15,4,1,36.8,8,6
2013021215,10,away,LOSS,REG,Randy Carlyle,0,7,25,6,4,0,41.8,8,3
2013021215,9,home,WIN,REG,Paul MacLean,1,9,20,8,3,1,58.2,9,10
2012020271,8,away,TIE,SO,Michel Therrien,1,11,28,2,4,1,54.5,6,10
2012020271,9,home,TIE,SO,Paul MacLean,1,6,34,8,1,0,45.5,11,12
2012020430,9,away,TIE,REG,Paul MacLean,3,5,23,12,1,0,43.9,9,7
2012020430,2,home,TIE,REG,Jack Capuano,3,7,34,2,6,1,56.1,12,7
2012020097,52,away,LOSS,REG,Claude Noel,3,6,37,31,3,0,42.1,2,6
2012020097,13,home,WIN,REG,Kevin Dineen,4,8,29,15,6,3,57.9,7,8
2013020720,23,away,LOSS,REG,John Tortorella,0,7,18,20,7,0,48.3,7,2
2013020720,27,home,WIN,REG,Dave Tippett,1,5,24,22,6,1,51.7,4,7
2013020390,22,away,TIE,REG,Dallas Eakins,2,6,16,10,7,1,41.2,2,1
2013020390,29,home,TIE,REG,Todd Richards,2,7,30,14,5,2,58.8,3,6
2013020079,17,away,WIN,REG,Mike Babcock,3,6,19,12,0,0,52.2,7,1
2013020079,6,home,LOSS,REG,Claude Julien,2,7,25,2,5,0,47.8,10,3
2012020250,1,away,LOSS,REG,Peter DeBoer,1,5,28,6,3,0,41,9,5
2012020250,15,home,WIN,REG,Adam Oates,3,6,25,6,3,2,59,13,9
2013020849,2,away,WIN,REG,Jack Capuano,1,7,36,19,5,0,44.9,15,11
2013020849,15,home,LOSS,REG,Adam Oates,0,5,22,17,6,0,55.1,14,13
2013020297,17,away,TIE,SO,Mike Babcock,2,5,32,12,1,1,50.9,11,15
2013020297,2,home,TIE,SO,Jack Capuano,2,10,28,2,6,1,49.1,11,15
2013020084,23,away,WIN,REG,John Tortorella,3,6,26,9,1,0,70,8,5
2013020084,4,home,LOSS,REG,Craig Berube,2,5,23,7,2,0,30,9,6
2013021184,10,away,LOSS,REG,Randy Carlyle,0,7,20,2,3,0,41.8,3,6
2013021184,14,home,WIN,REG,Jon Cooper,3,8,19,6,1,1,58.2,3,12
2013020510,52,away,TIE,REG,Claude Noel,2,6,26,12,1,0,37.5,2,4
2013020510,7,home,TIE,REG,Ted Nolan,2,7,25,4,5,1,62.5,5,3
2013020990,7,away,TIE,REG,Ted Nolan,2,5,27,10,2,0,26.6,5,4
2013020990,12,home,TIE,REG,Kirk Muller,2,13,22,4,5,1,73.4,5,8
2013020219,9,away,WIN,REG,Paul MacLean,2,6,23,28,4,0,56.1,1,5
2013020219,29,home,LOSS,REG,Todd Richards,1,8,25,28,4,1,43.9,2,5
2012020110,22,away,LOSS,REG,Ralph Krueger,1,6,16,12,3,0,42.6,5,9
2012020110,21,home,WIN,REG,Joe Sacco,3,10,25,6,6,0,57.4,6,12
2012020329,4,away,TIE,REG,Peter Laviolette,2,6,37,18,3,2,45,5,5
2012020329,3,home,TIE,REG,John Tortorella,2,5,39,16,4,1,55,8,5
2013020776,6,away,WIN,REG,Claude Julien,4,8,19,14,5,3,59.7,5,4
2013020776,4,home,LOSS,REG,Craig Berube,1,6,39,20,2,1,40.3,8,1
2012020312,9,away,TIE,SO,Paul MacLean,2,7,40,10,3,1,49.1,17,5
2012020312,2,home,TIE,SO,Jack Capuano,2,8,33,6,5,0,50.9,14,7
2013020997,23,away,WIN,REG,John Tortorella,3,10,26,8,3,0,39.7,7,8
2013020997,15,home,LOSS,REG,Adam Oates,2,5,23,10,2,1,60.3,16,6
2013020259,28,away,TIE,SO,Todd McLellan,2,8,17,6,6,2,62.9,8,4
2013020259,52,home,TIE,SO,Claude Noel,2,11,25,12,2,0,37.1,13,5
2012020217,15,away,LOSS,REG,Adam Oates,1,7,22,10,4,0,53.4,4,5
2012020217,3,home,WIN,REG,John Tortorella,2,10,34,8,5,1,46.6,10,3
2012020111,6,away,WIN,REG,Claude Julien,1,8,29,18,2,0,54.7,11,6
2012020111,10,home,LOSS,REG,Randy Carlyle,0,5,44,16,3,0,45.3,12,9
2013020331,3,away,WIN,REG,Alain Vigneault,3,6,24,10,1,1,44.4,8,6
2013020331,25,home,LOSS,REG,Lindy Ruff,2,10,18,4,5,1,55.6,14,2
2013020330,16,away,WIN,REG,Joel Quenneville,4,8,14,10,4,1,63.5,11,7
2013020330,52,home,LOSS,REG,Claude Noel,3,6,26,10,4,2,36.5,9,5
2013020819,2,away,LOSS,REG,Jack Capuano,1,9,19,10,3,0,42.9,4,4
2013020819,3,home,WIN,REG,Alain Vigneault,2,9,20,12,3,0,57.1,12,8
2012020534,7,away,WIN,REG,Ron Rolston,2,7,15,8,5,0,59.6,2,3
2012020534,5,home,LOSS,REG,Dan Bylsma,1,5,32,10,4,1,40.4,7,6
2013020492,14,away,LOSS,REG,Jon Cooper,0,8,7,4,3,0,41.3,4,2
2013020492,1,home,WIN,REG,Peter DeBoer,3,4,10,6,2,0,58.7,4,6
2013021091,24,away,WIN,REG,Bruce Boudreau,3,8,14,9,2,1,40.6,7,3
2013021091,20,home,LOSS,REG,Bob Hartley,2,8,15,11,1,0,59.4,3,7
2013020993,22,away,LOSS,REG,Dallas Eakins,2,6,16,46,3,0,36.1,5,4
2013020993,19,home,WIN,REG,Ken Hitchcock,4,9,22,42,5,1,63.9,3,6
2013020428,2,away,LOSS,REG,Jack Capuano,1,5,18,31,3,1,52,3,2
2013020428,19,home,WIN,REG,Ken Hitchcock,3,6,25,15,6,3,48,2,5
2013021143,27,away,LOSS,REG,Dave Tippett,0,4,27,8,2,0,41,9,2
2013021143,26,home,WIN,REG,Darryl Sutter,2,8,40,4,4,2,59,12,3
2012020035,28,away,WIN,REG,Todd McLellan,4,7,13,12,5,3,54.4,1,6
2012020035,22,home,LOSS,REG,Ralph Krueger,3,7,10,12,5,2,45.6,9,1
2013020554,10,away,TIE,SO,Randy Carlyle,1,6,21,8,4,0,55.2,12,8
2013020554,3,home,TIE,SO,Alain Vigneault,1,10,23,8,4,0,44.8,11,9
2013021089,23,away,WIN,REG,John Tortorella,3,4,15,13,2,1,50,2,6
2013021089,30,home,LOSS,REG,Mike Yeo,2,7,16,9,4,0,50,8,7
2012020464,19,away,WIN,REG,Ken Hitchcock,3,6,27,6,2,0,51.3,6,8
2012020464,22,home,LOSS,REG,Ralph Krueger,0,4,31,6,2,0,48.7,13,6
2012020424,20,away,WIN,REG,Bob Hartley,3,4,13,13,4,2,48.4,10,4
2012020424,25,home,LOSS,REG,Glen Gulutzan,2,6,30,15,3,0,51.6,13,10
2013020882,6,away,LOSS,OT,Claude Julien,2,8,7,12,4,2,56.4,3,4
2013020882,7,home,WIN,OT,Ted Nolan,3,6,14,10,5,1,43.6,4,3
2012020055,5,away,TIE,REG,Dan Bylsma,2,8,27,4,1,0,46,9,1
2012020055,52,home,TIE,REG,Claude Noel,2,8,34,2,2,1,54,7,10
2013020222,4,away,LOSS,OT,Craig Berube,1,7,35,10,4,1,40.8,10,4
2013020222,12,home,WIN,OT,Kirk Muller,2,9,35,10,4,0,59.2,10,18
2012020712,13,away,TIE,REG,Kevin Dineen,3,8,15,11,1,0,46,5,9
2012020712,14,home,TIE,REG,Jon Cooper,3,7,11,9,2,0,54,16,10
2012020580,27,away,LOSS,REG,Dave Tippett,0,4,24,6,3,0,53.1,2,8
2012020580,23,home,WIN,REG,Alain Vigneault,2,10,20,8,2,0,46.9,8,14
2013021185,4,away,WIN,REG,Craig Berube,3,6,22,2,3,0,48.5,4,5
2013021185,13,home,LOSS,REG,Peter Horachek,2,10,27,6,1,0,51.5,8,7
2013020860,23,away,LOSS,REG,John Tortorella,2,11,29,2,5,2,52.2,8,6
2013020860,8,home,WIN,REG,Michel Therrien,3,7,21,10,1,1,47.8,9,2
2013020936,9,away,LOSS,REG,Paul MacLean,1,7,11,23,5,0,47.1,2,9
2013020936,20,home,WIN,REG,Bob Hartley,2,7,14,19,7,2,52.9,7,9
2012020470,19,away,LOSS,REG,Ken Hitchcock,2,9,16,8,4,0,52.9,7,7
2012020470,20,home,WIN,REG,Bob Hartley,3,4,16,10,3,1,47.1,10,8
2013020836,52,away,WIN,REG,Paul Maurice,2,8,29,14,3,0,38.2,8,3
2013020836,8,home,LOSS,REG,Michel Therrien,1,7,26,16,3,0,61.8,6,5
2012020299,22,away,TIE,REG,Ralph Krueger,2,4,16,4,3,0,50,4,1
2012020299,19,home,TIE,REG,Ken Hitchcock,2,7,27,6,2,1,50,4,5
2013020386,8,away,TIE,SO,Michel Therrien,2,9,18,10,2,0,52.2,11,9
2013020386,15,home,TIE,SO,Adam Oates,2,6,31,6,4,0,47.8,10,5
2013020649,4,away,WIN,OT,Craig Berube,3,7,28,6,5,1,57.4,6,7
2013020649,1,home,LOSS,OT,Peter DeBoer,2,8,15,10,3,0,42.6,11,3
2012020365,3,away,WIN,REG,John Tortorella,2,7,34,8,2,1,42.6,5,7
2012020365,15,home,LOSS,REG,Adam Oates,1,7,27,6,3,0,57.4,8,10
2013020407,1,away,LOSS,REG,Peter DeBoer,2,7,22,4,3,0,44.4,8,2
2013020407,8,home,WIN,REG,Michel Therrien,3,4,21,6,2,1,55.6,10,6
2013020097,12,away,WIN,REG,Kirk Muller,3,9,25,8,4,1,50,9,6
2013020097,10,home,LOSS,REG,Randy Carlyle,2,6,37,8,4,0,50,14,10
2013020302,22,away,TIE,REG,Dallas Eakins,2,6,21,16,2,0,45.5,16,4
2013020302,20,home,TIE,REG,Bob Hartley,2,8,33,14,3,0,54.5,17,9
2013020622,16,away,TIE,REG,Joel Quenneville,3,6,6,8,3,0,47.3,0,4
2013020622,1,home,TIE,REG,Peter DeBoer,3,6,18,6,4,1,52.7,2,7
2013021021,25,away,LOSS,REG,Lindy Ruff,2,6,26,24,2,0,49.3,15,2
2013021021,52,home,WIN,REG,Paul Maurice,5,8,21,4,6,1,50.7,17,13
2013020247,10,away,LOSS,REG,Randy Carlyle,1,8,43,16,3,0,47.1,10,5
2013020247,6,home,WIN,REG,Claude Julien,3,8,37,16,3,2,52.9,6,8
2013021167,1,away,WIN,REG,Peter DeBoer,3,5,26,8,1,0,39.3,8,5
2013021167,12,home,LOSS,REG,Kirk Muller,1,6,26,2,4,0,60.7,19,11
2012020677,5,away,WIN,REG,Dan Bylsma,3,6,33,35,5,0,53.4,3,6
2012020677,9,home,LOSS,REG,Paul MacLean,1,8,32,23,6,1,46.6,7,7
2012020019,16,away,WIN,REG,Joel Quenneville,4,7,14,11,5,1,44.4,4,8
2012020019,27,home,LOSS,REG,Dave Tippett,2,7,31,15,3,0,55.6,4,7
2012020207,1,away,LOSS,REG,Peter DeBoer,1,7,21,22,5,1,37,9,4
2012020207,2,home,WIN,REG,Jack Capuano,3,8,29,10,6,3,63,17,17
2012020370,22,away,WIN,REG,Ralph Krueger,4,6,32,6,4,3,37.5,9,6
2012020370,16,home,LOSS,REG,Joel Quenneville,3,9,19,10,2,1,62.5,14,19
2013021169,26,away,LOSS,REG,Darryl Sutter,1,6,30,12,2,1,42.6,7,6
2013021169,23,home,WIN,REG,John Tortorella,2,10,28,6,6,1,57.4,5,12
2012020289,10,away,WIN,OT,Randy Carlyle,3,7,42,0,0,0,44.1,11,5
2012020289,2,home,LOSS,OT,Jack Capuano,2,6,23,0,0,0,55.9,7,11
2013020548,8,away,LOSS,OT,Michel Therrien,2,5,16,19,2,0,38.5,14,11
2013020548,18,home,WIN,OT,Barry Trotz,3,8,21,9,2,2,61.5,9,8
2013020803,16,away,LOSS,OT,Joel Quenneville,2,8,11,4,1,0,50,7,7
2013020803,20,home,WIN,OT,Bob Hartley,3,7,18,2,2,0,50,13,11
2012020522,2,away,WIN,REG,Jack Capuano,3,5,21,9,2,1,45.3,6,8
2012020522,1,home,LOSS,REG,Peter DeBoer,1,6,24,11,1,0,54.7,10,6
2013020771,8,away,LOSS,REG,Michel Therrien,1,7,24,14,4,1,36.8,5,3
2013020771,17,home,WIN,REG,Mike Babcock,2,6,23,10,6,1,63.2,7,8
2013020369,18,away,WIN,REG,Barry Trotz,2,7,24,4,3,1,55.3,4,4
2013020369,29,home,LOSS,REG,Todd Richards,0,4,37,6,2,0,44.7,2,4
2013020459,14,away,TIE,SO,Jon Cooper,3,10,29,9,5,2,37.9,13,8
2013020459,15,home,TIE,SO,Adam Oates,3,7,28,20,5,3,62.1,12,2
2013020435,24,away,TIE,SO,Bruce Boudreau,2,6,39,16,1,1,50,5,5
2013020435,16,home,TIE,SO,Joel Quenneville,2,6,25,2,3,1,50,3,12
2013020115,30,away,TIE,SO,Mike Yeo,1,7,22,10,5,1,46.4,4,1
2013020115,13,home,TIE,SO,Kevin Dineen,1,5,28,10,5,1,53.6,3,7
2012020427,28,away,TIE,REG,Todd McLellan,3,8,20,7,3,0,39.7,6,4
2012020427,24,home,TIE,REG,Bruce Boudreau,3,7,24,11,1,0,60.3,9,4
2013020228,18,away,WIN,REG,Barry Trotz,4,7,11,6,2,2,59.6,2,9
2013020228,21,home,LOSS,REG,Patrick Roy,2,7,24,16,2,0,40.4,6,11
2013020664,24,away,LOSS,REG,Bruce Boudreau,2,7,11,11,4,1,46.4,9,11
2013020664,18,home,WIN,REG,Barry Trotz,3,6,14,13,3,0,53.6,13,7
2012020138,6,away,WIN,REG,Claude Julien,2,5,26,14,4,0,59.4,14,4
2012020138,8,home,LOSS,REG,Michel Therrien,1,5,31,10,5,1,40.6,9,9
2013021106,3,away,WIN,REG,Alain Vigneault,3,10,16,4,1,0,49.1,3,4
2013021106,20,home,LOSS,REG,Bob Hartley,2,7,19,2,2,1,50.9,8,8
2013021191,17,away,TIE,SO,Mike Babcock,3,9,24,8,2,0,36.4,5,4
2013021191,5,home,TIE,SO,Dan Bylsma,3,6,30,4,4,2,63.6,7,1
2012020360,1,away,LOSS,REG,Peter DeBoer,3,8,32,6,2,0,54.2,7,7
2012020360,12,home,WIN,REG,Kirk Muller,4,5,27,4,3,1,45.8,9,16
2013020363,26,away,WIN,OT,Darryl Sutter,3,5,31,40,3,0,47.9,2,6
2013020363,23,home,LOSS,OT,John Tortorella,2,9,21,40,8,1,52.1,9,11
2013021112,8,away,WIN,REG,Michel Therrien,2,4,21,15,5,0,47.1,3,3
2013021112,13,home,LOSS,REG,Peter Horachek,1,9,29,17,4,0,52.9,4,4
2012020118,18,away,TIE,SO,Barry Trotz,1,6,30,10,5,0,48.4,9,7
2012020118,28,home,TIE,SO,Todd McLellan,1,6,24,10,5,1,51.6,15,11
2013021131,13,away,TIE,REG,Peter Horachek,2,5,17,30,3,1,50,11,10
2013021131,2,home,TIE,REG,Jack Capuano,2,10,31,18,4,1,50,15,7
2013020721,15,away,LOSS,REG,Adam Oates,1,6,18,15,4,0,43.5,5,6
2013020721,29,home,WIN,REG,Todd Richards,3,9,40,15,4,2,56.5,4,13
2012020578,3,away,WIN,REG,John Tortorella,3,8,42,4,2,0,53.2,15,8
2012020578,10,home,LOSS,REG,Randy Carlyle,2,7,32,4,2,1,46.8,13,6
2013020973,26,away,WIN,REG,Darryl Sutter,3,5,13,6,2,0,55.1,10,4
2013020973,20,home,LOSS,REG,Bob Hartley,2,6,23,4,3,1,44.9,7,8
2012020494,52,away,LOSS,REG,Claude Noel,0,5,23,0,4,0,33.9,2,1
2012020494,5,home,WIN,REG,Dan Bylsma,2,10,24,8,0,0,66.1,4,7
2013020982,25,away,WIN,OT,Lindy Ruff,3,7,13,8,2,1,53,4,7
2013020982,19,home,LOSS,OT,Ken Hitchcock,2,7,25,6,3,0,47,6,7
2012020330,52,away,LOSS,REG,Claude Noel,1,7,37,4,0,0,60.4,0,7
2012020330,13,home,WIN,REG,Kevin Dineen,2,6,27,0,2,0,39.6,6,11
2012020466,4,away,LOSS,OT,Peter Laviolette,1,7,33,6,1,1,56.9,2,1
2012020466,5,home,WIN,OT,Dan Bylsma,2,8,35,2,3,1,43.1,8,2
2012020574,18,away,TIE,REG,Barry Trotz,3,5,42,2,1,0,41.8,4,4
2012020574,16,home,TIE,REG,Joel Quenneville,3,10,22,2,1,0,58.2,9,9
2013020226,5,away,LOSS,REG,Dan Bylsma,1,7,18,19,6,1,50,7,3
2013020226,3,home,WIN,REG,Alain Vigneault,3,6,25,21,4,0,50,5,10
2013020779,7,away,WIN,REG,Ted Nolan,3,5,21,13,1,0,50.9,3,5
2013020779,29,home,LOSS,REG,Todd Richards,2,9,22,7,4,0,49.1,1,4
2013020099,5,away,WIN,REG,Dan Bylsma,2,8,35,13,4,0,41.8,5,5
2013020099,4,home,LOSS,REG,Craig Berube,1,6,33,13,4,1,58.2,4,8
2013021200,27,away,LOSS,REG,Dave Tippett,0,7,17,4,2,0,45.5,6,11
2013021200,18,home,WIN,REG,Barry Trotz,2,5,18,4,2,1,54.5,9,7
2013020354,9,away,LOSS,REG,Paul MacLean,1,9,34,8,2,0,50,12,8
2013020354,12,home,WIN,REG,Kirk Muller,2,9,29,4,4,1,50,17,19
2013020121,20,away,LOSS,REG,Bob Hartley,3,4,18,20,6,1,42.9,12,5
2013020121,28,home,WIN,REG,Todd McLellan,4,9,14,14,9,3,57.1,12,12
2012020423,4,away,TIE,REG,Peter Laviolette,2,7,28,8,4,0,43.3,9,5
2012020423,14,home,TIE,REG,Guy Boucher,2,6,30,8,4,0,56.7,9,10
2012020652,29,away,LOSS,REG,Todd Richards,1,5,50,18,2,0,53.2,11,6
2012020652,26,home,WIN,REG,Darryl Sutter,2,5,38,8,2,1,46.8,12,4
2013020472,30,away,LOSS,REG,Mike Yeo,1,6,22,6,1,1,49.2,3,0
2013020472,24,home,WIN,REG,Bruce Boudreau,2,7,24,4,2,0,50.8,4,1
2012020558,20,away,LOSS,REG,Bob Hartley,1,6,26,6,2,1,42.3,14,9
2012020558,28,home,WIN,REG,Todd McLellan,2,10,20,4,3,0,57.7,15,9
2013020738,15,away,LOSS,REG,Adam Oates,1,6,25,12,4,1,42.3,5,3
2013020738,3,home,WIN,REG,Alain Vigneault,2,6,32,10,5,1,57.7,15,10
2013020463,18,away,WIN,REG,Barry Trotz,2,6,24,4,2,0,56.4,3,3
2013020463,3,home,LOSS,REG,Alain Vigneault,1,7,18,4,2,0,43.6,14,6
2013020471,4,away,LOSS,REG,Craig Berube,2,7,35,39,5,2,41.5,2,4
2013020471,16,home,WIN,REG,Joel Quenneville,5,5,8,35,7,2,58.5,10,8
2013020135,15,away,TIE,SO,Adam Oates,2,8,25,13,5,1,42,9,1
2013020135,52,home,TIE,SO,Claude Noel,2,11,28,17,3,0,58,10,9
2013021108,6,away,TIE,REG,Claude Julien,2,9,19,6,4,2,53.8,13,7
2013021108,15,home,TIE,REG,Adam Oates,2,8,33,8,3,0,46.2,5,16
2012020046,16,away,WIN,OT,Joel Quenneville,3,10,13,4,7,3,60.3,9,10
2012020046,25,home,LOSS,OT,Glen Gulutzan,2,5,19,14,2,0,39.7,15,8
2013020790,29,away,LOSS,REG,Todd Richards,2,6,22,4,0,0,46.4,12,10
2013020790,12,home,WIN,REG,Kirk Muller,3,8,28,0,2,0,53.6,10,8
2013020027,13,away,LOSS,REG,Kevin Dineen,0,4,12,47,7,0,42.1,2,4
2013020027,19,home,WIN,REG,Ken Hitchcock,5,8,23,53,4,1,57.9,4,10
2013021071,7,away,TIE,REG,Ted Nolan,2,4,20,4,1,0,46.6,6,6
2013021071,23,home,TIE,REG,John Tortorella,2,9,22,4,1,0,53.4,5,11
2012020252,27,away,TIE,SO,Dave Tippett,2,9,13,8,7,1,51.7,9,6
2012020252,22,home,TIE,SO,Ralph Krueger,2,10,26,14,4,1,48.3,17,11
2012020390,17,away,LOSS,REG,Mike Babcock,2,9,13,4,2,1,51,11,8
2012020390,20,home,WIN,REG,Bob Hartley,3,5,18,4,2,1,49,10,9
2013020998,22,away,TIE,SO,Dallas Eakins,1,5,23,10,2,0,48.2,7,5
2013020998,17,home,TIE,SO,Mike Babcock,1,5,13,6,4,0,51.8,8,3
2013021130,20,away,LOSS,REG,Bob Hartley,2,6,22,2,2,0,45.7,9,9
2013021130,10,home,WIN,REG,Randy Carlyle,3,5,20,26,1,0,54.3,13,8
2012020395,2,away,WIN,REG,Jack Capuano,2,7,17,4,1,1,56,9,6
2012020395,14,home,LOSS,REG,Guy Boucher,0,4,26,2,2,0,44,7,5
2013020660,13,away,TIE,SO,Peter Horachek,1,8,23,4,4,0,53.8,8,4
2013020660,7,home,TIE,SO,Ted Nolan,1,6,25,8,2,0,46.2,3,7
2013020715,26,away,WIN,REG,Darryl Sutter,2,7,29,19,5,0,46.4,4,3
2013020715,19,home,LOSS,REG,Ken Hitchcock,1,7,33,33,4,0,53.6,6,6
2013020810,13,away,LOSS,REG,Peter Horachek,3,9,26,8,5,0,42.9,9,9
2013020810,10,home,WIN,REG,Randy Carlyle,4,8,41,12,3,2,57.1,13,13
2012020070,2,away,LOSS,OT,Jack Capuano,2,6,26,14,2,1,41.3,8,5
2012020070,52,home,WIN,OT,Claude Noel,3,8,30,10,4,1,58.7,6,6
2013020047,9,away,WIN,OT,Paul MacLean,3,6,41,14,4,1,39.4,9,3
2013020047,26,home,LOSS,OT,Darryl Sutter,2,8,37,10,6,2,60.6,9,7
2013020193,14,away,WIN,REG,Jon Cooper,3,8,22,10,3,0,37.5,11,11
2013020193,12,home,LOSS,REG,Kirk Muller,0,7,22,8,4,0,62.5,15,16
2013020647,12,away,LOSS,REG,Kirk Muller,2,9,8,6,5,0,56.7,3,1
2013020647,7,home,WIN,REG,Ted Nolan,3,4,24,10,3,1,43.3,7,3
2012020367,8,away,WIN,REG,Michel Therrien,3,9,25,4,6,2,58.8,2,9
2012020367,13,home,LOSS,REG,Kevin Dineen,2,4,30,14,1,0,41.2,9,5
2013020977,1,away,WIN,REG,Peter DeBoer,2,6,21,12,3,0,34.5,5,7
2013020977,4,home,LOSS,REG,Craig Berube,1,7,28,6,6,0,65.5,3,7
2013020334,1,away,WIN,OT,Peter DeBoer,2,3,34,15,2,0,42.4,9,1
2013020334,26,home,LOSS,OT,Darryl Sutter,1,8,38,11,4,0,57.6,15,0
2012020134,20,away,WIN,REG,Bob Hartley,2,5,22,13,5,2,47.1,10,4
2012020134,17,home,LOSS,REG,Mike Babcock,1,6,19,15,4,1,52.9,9,3
2013021209,19,away,LOSS,REG,Ken Hitchcock,0,5,39,14,2,0,51.7,5,4
2013021209,25,home,WIN,REG,Lindy Ruff,3,10,25,8,5,1,48.3,11,10
2013020461,26,away,WIN,REG,Darryl Sutter,4,7,24,10,2,1,55.4,2,4
2013020461,8,home,LOSS,REG,Michel Therrien,0,7,32,6,4,0,44.6,11,4
2012020685,3,away,LOSS,REG,John Tortorella,2,9,36,9,3,0,53.6,3,4
2012020685,13,home,WIN,REG,Kevin Dineen,3,4,33,11,2,1,46.4,5,8
2013020969,18,away,LOSS,OT,Barry Trotz,2,10,35,7,3,0,51.4,6,5
2013020969,9,home,WIN,OT,Paul MacLean,3,9,43,11,1,0,48.6,14,11
2013021170,18,away,WIN,REG,Barry Trotz,3,6,28,6,1,0,56.9,6,2
2013021170,28,home,LOSS,REG,Todd McLellan,0,8,33,4,2,0,43.1,20,13
2013020522,5,away,TIE,SO,Dan Bylsma,3,8,25,12,2,1,49.3,14,6
2013020522,3,home,TIE,SO,Alain Vigneault,3,8,30,8,4,1,50.7,17,11
2013020572,21,away,LOSS,REG,Patrick Roy,2,4,42,6,2,0,53.6,3,2
2013020572,16,home,WIN,REG,Joel Quenneville,5,9,19,4,2,1,46.4,10,5
2012020490,21,away,WIN,REG,Joe Sacco,3,7,23,16,5,1,56.5,9,3
2012020490,20,home,LOSS,REG,Bob Hartley,2,6,14,20,3,1,43.5,10,5
2012020099,18,away,TIE,SO,Barry Trotz,1,3,31,12,3,0,54,13,2
2012020099,26,home,TIE,SO,Darryl Sutter,1,6,38,6,6,1,46,15,5
2013020626,52,away,LOSS,REG,Claude Noel,1,9,28,19,3,0,35.1,3,3
2013020626,6,home,WIN,REG,Claude Julien,2,7,22,21,2,0,64.9,12,7
2012020311,16,away,TIE,SO,Joel Quenneville,1,8,8,4,4,1,49.1,4,2
2012020311,17,home,TIE,SO,Mike Babcock,1,8,23,8,2,0,50.9,8,7
2012020704,2,away,TIE,SO,Jack Capuano,1,7,23,21,4,0,50.8,9,5
2012020704,7,home,TIE,SO,Ron Rolston,1,5,15,23,3,0,49.2,10,4
2013020254,23,away,LOSS,REG,John Tortorella,1,6,34,13,2,0,49.1,5,1
2013020254,26,home,WIN,REG,Darryl Sutter,3,8,35,9,3,0,50.9,10,2
2013020429,12,away,WIN,REG,Kirk Muller,3,5,5,10,5,1,46,13,7
2013020429,18,home,LOSS,REG,Barry Trotz,2,5,13,12,4,0,54,9,12
2013020818,5,away,WIN,REG,Dan Bylsma,2,5,40,8,3,2,39.3,11,4
2013020818,26,home,LOSS,REG,Darryl Sutter,1,7,36,6,4,1,60.7,10,2
2013020305,26,away,WIN,REG,Darryl Sutter,1,7,29,10,1,0,63.5,0,3
2013020305,3,home,LOSS,REG,Alain Vigneault,0,9,30,2,5,0,36.5,7,7
2012020352,22,away,LOSS,REG,Ralph Krueger,0,6,17,15,0,0,47.4,12,5
2012020352,18,home,WIN,REG,Barry Trotz,4,8,17,7,4,2,52.6,11,7
2012020634,12,away,LOSS,REG,Kirk Muller,2,8,34,43,4,1,54,7,11
2012020634,9,home,WIN,REG,Paul MacLean,3,8,27,33,4,0,46,7,8
2013020957,12,away,LOSS,REG,Kirk Muller,2,8,16,4,2,1,51.6,2,2
2013020957,1,home,WIN,REG,Peter DeBoer,3,7,23,4,2,1,48.4,6,8
2013021093,27,away,TIE,SO,Dave Tippett,2,6,19,8,3,0,50.8,3,6
2013021093,1,home,TIE,SO,Peter DeBoer,2,7,17,6,4,0,49.2,1,4
2012020196,21,away,TIE,SO,Joe Sacco,3,8,26,2,2,1,42.6,4,5
2012020196,30,home,TIE,SO,Mike Yeo,3,7,24,4,1,0,57.4,9,8
